Slice,Count,Total Area,Average Size,%Area,Pot number
r_55_18_20241104.jpg,2,659,329.500,0.264,14
r_55_18_20241104.jpg,0,0,NaN,0.000,15
r_55_18_20241104.jpg,0,0,NaN,0.000,16
r_55_18_20241104.jpg,19,12398,652.526,4.959,17
r_55_18_20241104.jpg,30,21806,726.867,8.722,18
r_55_18_20241104.jpg,12,5941,495.083,2.376,19
r_55_18_20241104.jpg,1,201,201.000,0.080,20
r_55_18_20241104.jpg,0,0,NaN,0.000,21
r_55_18_20241104.jpg,1,294,294.000,0.118,22
r_55_18_20241104.jpg,3,2719,906.333,1.088,23
r_55_18_20241104.jpg,1,283,283.000,0.113,24
r_55_18_20241104.jpg,7,5275,753.571,2.110,25
r_55_18_20241104.jpg,33,24438,740.545,9.775,26
r_55_18_20241104.jpg,22,15684,712.909,6.274,27
r_55_18_20241104.jpg,2,455,227.500,0.182,28
r_55_18_20241104.jpg,1,288,288.000,0.115,29
r_55_18_20241104.jpg,0,0,NaN,0.000,30
r_55_18_20241104.jpg,0,0,NaN,0.000,31
r_55_18_20241104.jpg,0,0,NaN,0.000,32
r_55_18_20241104.jpg,3,1907,635.667,0.763,33
r_55_18_20241104.jpg,22,14306,650.273,5.722,34
r_55_18_20241104.jpg,22,12840,583.636,5.136,35
r_55_18_20241104.jpg,7,3558,508.286,1.423,36
r_55_18_20241104.jpg,1,224,224.000,0.090,37
r_55_18_20241104.jpg,2,4575,2287.500,1.830,38
r_55_18_20241104.jpg,0,0,NaN,0.000,39
r_55_18_20241104.jpg,1,722,722.000,0.289,40
r_55_18_20241118.jpg,4,10590,2647.500,4.236,1
r_55_18_20241118.jpg,2,19876,9938.000,7.950,2
r_55_18_20241118.jpg,3,8551,2850.333,3.420,3
r_55_18_20241118.jpg,1,4460,4460.000,1.784,4
r_55_18_20241118.jpg,1,3774,3774.000,1.510,5
r_55_18_20241118.jpg,2,13612,6806.000,5.445,6
r_55_18_20241118.jpg,7,11766,1680.857,4.706,7
r_55_18_20241118.jpg,3,3178,1059.333,1.271,8
r_55_18_20241118.jpg,4,6179,1544.750,2.472,9
r_55_18_20241118.jpg,1,1703,1703.000,0.681,10
r_55_18_20241118.jpg,0,0,NaN,0.000,11
r_55_18_20241118.jpg,3,6801,2267.000,2.720,12
r_55_18_20241118.jpg,3,9411,3137.000,3.764,13
r_55_18_20241118.jpg,1,8970,8970.000,3.588,14
r_55_18_20241118.jpg,1,10035,10035.000,4.014,15
r_55_18_20241118.jpg,4,9005,2251.250,3.602,16
r_55_18_20241118.jpg,3,11249,3749.667,4.500,17
r_55_18_20241118.jpg,9,9658,1073.111,3.863,18
r_55_18_20241118.jpg,2,8320,4160.000,3.328,19
r_55_18_20241118.jpg,3,12108,4036.000,4.843,20
r_55_18_20241118.jpg,3,6270,2090.000,2.508,21
r_55_18_20241118.jpg,1,5670,5670.000,2.268,22
r_55_18_20241118.jpg,3,3543,1181.000,1.417,23
r_55_18_20241118.jpg,3,3536,1178.667,1.414,24
r_55_18_20241118.jpg,1,926,926.000,0.370,25
r_55_18_20241118.jpg,2,1921,960.500,0.768,26
r_55_18_20241118.jpg,4,12092,3023.000,4.837,27
r_55_18_20241118.jpg,2,14100,7050.000,5.640,28
r_55_18_20241118.jpg,1,823,823.000,0.329,29
r_55_18_20241118.jpg,5,14072,2814.400,5.629,30
r_55_18_20241118.jpg,4,7513,1878.250,3.005,31
r_55_18_20241118.jpg,2,6933,3466.500,2.773,32
r_55_18_20241118.jpg,1,362,362.000,0.145,33
r_55_18_20241118.jpg,0,0,NaN,0.000,34
r_55_18_20241118.jpg,2,10220,5110.000,4.088,35
r_55_18_20241118.jpg,1,9541,9541.000,3.816,36
r_55_18_20241118.jpg,0,0,NaN,0.000,37
r_55_18_20241118.jpg,0,0,NaN,0.000,38
r_55_18_20241118.jpg,1,1823,1823.000,0.729,39
r_55_18_20241118.jpg,1,7890,7890.000,3.156,40
r_55_18_20241127.jpg,6,16524,2754.000,6.610,1
r_55_18_20241127.jpg,2,9473,4736.500,3.789,2
r_55_18_20241127.jpg,4,12130,3032.500,4.852,3
r_55_18_20241127.jpg,1,5930,5930.000,2.372,4
r_55_18_20241127.jpg,1,8361,8361.000,3.344,5
r_55_18_20241127.jpg,1,14808,14808.000,5.923,6
r_55_18_20241127.jpg,2,12635,6317.500,5.054,7
r_55_18_20241127.jpg,2,3111,1555.500,1.244,8
r_55_18_20241127.jpg,3,8206,2735.333,3.282,9
r_55_18_20241127.jpg,2,1911,955.500,0.764,10
r_55_18_20241127.jpg,0,0,NaN,0.000,11
r_55_18_20241127.jpg,3,10675,3558.333,4.270,12
r_55_18_20241127.jpg,2,9709,4854.500,3.884,13
r_55_18_20241127.jpg,1,11109,11109.000,4.444,14
r_55_18_20241127.jpg,2,11760,5880.000,4.704,15
r_55_18_20241127.jpg,3,10187,3395.667,4.075,16
r_55_18_20241127.jpg,2,15123,7561.500,6.049,17
r_55_18_20241127.jpg,1,7622,7622.000,3.049,18
r_55_18_20241127.jpg,1,13305,13305.000,5.322,19
r_55_18_20241127.jpg,1,18728,18728.000,7.491,20
r_55_18_20241127.jpg,3,7566,2522.000,3.026,21
r_55_18_20241127.jpg,1,6161,6161.000,2.464,22
r_55_18_20241127.jpg,2,3815,1907.500,1.526,23
r_55_18_20241127.jpg,4,5209,1302.250,2.084,24
r_55_18_20241127.jpg,3,2083,694.333,0.833,25
r_55_18_20241127.jpg,4,2985,746.250,1.194,26
r_55_18_20241127.jpg,3,13538,4512.667,5.415,27
r_55_18_20241127.jpg,2,16192,8096.000,6.477,28
r_55_18_20241127.jpg,1,733,733.000,0.293,29
r_55_18_20241127.jpg,3,18084,6028.000,7.234,30
r_55_18_20241127.jpg,2,10622,5311.000,4.249,31
r_55_18_20241127.jpg,5,8612,1722.400,3.445,32
r_55_18_20241127.jpg,3,928,309.333,0.371,33
r_55_18_20241127.jpg,1,218,218.000,0.087,34
r_55_18_20241127.jpg,2,14282,7141.000,5.713,35
r_55_18_20241127.jpg,1,14350,14350.000,5.740,36
r_55_18_20241127.jpg,0,0,NaN,0.000,37
r_55_18_20241127.jpg,1,483,483.000,0.193,38
r_55_18_20241127.jpg,1,2630,2630.000,1.052,39
r_55_18_20241127.jpg,6,13584,2264.000,5.434,40
r_55_18_20241216.jpg,5,9791,1958.200,3.916,1
r_55_18_20241216.jpg,2,6924,3462.000,2.770,2
r_55_18_20241216.jpg,6,13332,2222.000,5.333,3
r_55_18_20241216.jpg,1,9306,9306.000,3.722,4
r_55_18_20241216.jpg,1,10461,10461.000,4.184,5
r_55_18_20241216.jpg,2,18878,9439.000,7.551,6
r_55_18_20241216.jpg,3,8599,2866.333,3.440,7
r_55_18_20241216.jpg,3,3719,1239.667,1.488,8
r_55_18_20241216.jpg,1,13750,13750.000,5.500,9
r_55_18_20241216.jpg,1,3264,3264.000,1.306,10
r_55_18_20241216.jpg,1,265,265.000,0.106,11
r_55_18_20241216.jpg,3,16295,5431.667,6.518,12
r_55_18_20241216.jpg,1,15061,15061.000,6.024,13
r_55_18_20241216.jpg,1,14921,14921.000,5.968,14
r_55_18_20241216.jpg,2,8196,4098.000,3.278,15
r_55_18_20241216.jpg,2,11977,5988.500,4.791,16
r_55_18_20241216.jpg,1,22002,22002.000,8.801,17
r_55_18_20241216.jpg,2,13723,6861.500,5.489,18
r_55_18_20241216.jpg,1,20853,20853.000,8.341,19
r_55_18_20241216.jpg,1,23469,23469.000,9.388,20
r_55_18_20241216.jpg,3,10905,3635.000,4.362,21
r_55_18_20241216.jpg,2,6923,3461.500,2.769,22
r_55_18_20241216.jpg,2,1588,794.000,0.635,23
r_55_18_20241216.jpg,3,3029,1009.667,1.212,24
r_55_18_20241216.jpg,1,1551,1551.000,0.620,25
r_55_18_20241216.jpg,6,3583,597.167,1.433,26
r_55_18_20241216.jpg,2,13956,6978.000,5.582,27
r_55_18_20241216.jpg,2,21790,10895.000,8.716,28
r_55_18_20241216.jpg,1,1122,1122.000,0.449,29
r_55_18_20241216.jpg,2,18341,9170.500,7.336,30
r_55_18_20241216.jpg,3,10297,3432.333,4.119,31
r_55_18_20241216.jpg,5,3977,795.400,1.591,32
r_55_18_20241216.jpg,2,2331,1165.500,0.932,33
r_55_18_20241216.jpg,2,746,373.000,0.298,34
r_55_18_20241216.jpg,2,16006,8003.000,6.402,35
r_55_18_20241216.jpg,1,18390,18390.000,7.356,36
r_55_18_20241216.jpg,0,0,NaN,0.000,37
r_55_18_20241216.jpg,0,0,NaN,0.000,38
r_55_18_20241216.jpg,2,773,386.500,0.309,39
r_55_18_20241216.jpg,3,1104,368.000,0.442,40
r_55_18_20250108.jpg,4,11247,2811.750,4.499,1
r_55_18_20250108.jpg,4,9298,2324.500,3.719,2
r_55_18_20250108.jpg,5,2215,443.000,0.886,3
r_55_18_20250108.jpg,3,5355,1785.000,2.142,4
r_55_18_20250108.jpg,1,4791,4791.000,1.916,5
r_55_18_20250108.jpg,2,10028,5014.000,4.011,6
r_55_18_20250108.jpg,4,3489,872.250,1.396,7
r_55_18_20250108.jpg,5,6769,1353.800,2.708,8
r_55_18_20250108.jpg,5,4109,821.800,1.644,9
r_55_18_20250108.jpg,2,2855,1427.500,1.142,10
r_55_18_20250108.jpg,0,0,NaN,0.000,11
r_55_18_20250108.jpg,2,20472,10236.000,8.189,12
r_55_18_20250108.jpg,4,2456,614.000,0.982,13
r_55_18_20250108.jpg,2,686,343.000,0.274,14
r_55_18_20250108.jpg,7,6023,860.429,2.409,15
r_55_18_20250108.jpg,5,25222,5044.400,10.089,16
r_55_18_20250108.jpg,2,23429,11714.500,9.372,17
r_55_18_20250108.jpg,7,11758,1679.714,4.703,18
r_55_18_20250108.jpg,3,25431,8477.000,10.172,19
r_55_18_20250108.jpg,1,19988,19988.000,7.995,20
r_55_18_20250108.jpg,3,14437,4812.333,5.775,21
r_55_18_20250108.jpg,1,7384,7384.000,2.954,22
r_55_18_20250108.jpg,1,680,680.000,0.272,23
r_55_18_20250108.jpg,5,7994,1598.800,3.198,24
r_55_18_20250108.jpg,1,962,962.000,0.385,25
r_55_18_20250108.jpg,11,8154,741.273,3.262,26
r_55_18_20250108.jpg,6,13214,2202.333,5.286,27
r_55_18_20250108.jpg,4,13822,3455.500,5.529,28
r_55_18_20250108.jpg,1,515,515.000,0.206,29
r_55_18_20250108.jpg,3,5434,1811.333,2.174,30
r_55_18_20250108.jpg,1,272,272.000,0.109,31
r_55_18_20250108.jpg,5,3252,650.400,1.301,32
r_55_18_20250108.jpg,3,13639,4546.333,5.456,33
r_55_18_20250108.jpg,15,15442,1029.467,6.177,34
r_55_18_20250108.jpg,9,11401,1266.778,4.560,35
r_55_18_20250108.jpg,4,5652,1413.000,2.261,36
r_55_18_20250108.jpg,0,0,NaN,0.000,37
r_55_18_20250108.jpg,0,0,NaN,0.000,38
r_55_18_20250108.jpg,1,416,416.000,0.166,39
r_55_18_20250108.jpg,6,1640,273.333,0.656,40
r_55_18_20250122.jpg,4,9336,2334.000,3.734,1
r_55_18_20250122.jpg,2,8730,4365.000,3.492,2
r_55_18_20250122.jpg,7,4338,619.714,1.735,3
r_55_18_20250122.jpg,2,7551,3775.500,3.020,4
r_55_18_20250122.jpg,2,4099,2049.500,1.640,5
r_55_18_20250122.jpg,2,8595,4297.500,3.438,6
r_55_18_20250122.jpg,1,243,243.000,0.097,7
r_55_18_20250122.jpg,1,905,905.000,0.362,8
r_55_18_20250122.jpg,3,1904,634.667,0.762,9
r_55_18_20250122.jpg,2,4480,2240.000,1.792,10
r_55_18_20250122.jpg,0,0,NaN,0.000,11
r_55_18_20250122.jpg,2,24600,12300.000,9.840,12
r_55_18_20250122.jpg,2,1848,924.000,0.739,13
r_55_18_20250122.jpg,0,0,NaN,0.000,14
r_55_18_20250122.jpg,7,4314,616.286,1.726,15
r_55_18_20250122.jpg,2,27232,13616.000,10.893,16
r_55_18_20250122.jpg,1,26548,26548.000,10.619,17
r_55_18_20250122.jpg,5,14735,2947.000,5.894,18
r_55_18_20250122.jpg,1,36262,36262.000,14.505,19
r_55_18_20250122.jpg,1,27328,27328.000,10.931,20
r_55_18_20250122.jpg,2,9952,4976.000,3.981,21
r_55_18_20250122.jpg,2,9105,4552.500,3.642,22
r_55_18_20250122.jpg,1,522,522.000,0.209,23
r_55_18_20250122.jpg,3,7437,2479.000,2.975,24
r_55_18_20250122.jpg,0,0,NaN,0.000,25
r_55_18_20250122.jpg,9,7006,778.444,2.802,26
r_55_18_20250122.jpg,3,12722,4240.667,5.089,27
r_55_18_20250122.jpg,4,14458,3614.500,5.783,28
r_55_18_20250122.jpg,2,600,300.000,0.240,29
r_55_18_20250122.jpg,3,4053,1351.000,1.621,30
r_55_18_20250122.jpg,0,0,NaN,0.000,31
r_55_18_20250122.jpg,3,2634,878.000,1.054,32
r_55_18_20250122.jpg,3,1255,418.333,0.502,33
r_55_18_20250122.jpg,8,6228,778.500,2.491,34
r_55_18_20250122.jpg,10,19598,1959.800,7.839,35
r_55_18_20250122.jpg,7,5592,798.857,2.237,36
r_55_18_20250122.jpg,0,0,NaN,0.000,37
r_55_18_20250122.jpg,1,415,415.000,0.166,38
r_55_18_20250122.jpg,1,219,219.000,0.088,39
r_55_18_20250122.jpg,1,1030,1030.000,0.412,40
r_55_18_20250207.jpg,6,13370,2228.333,5.348,1
r_55_18_20250207.jpg,2,4703,2351.500,1.881,2
r_55_18_20250207.jpg,1,275,275.000,0.110,3
r_55_18_20250207.jpg,1,240,240.000,0.096,4
r_55_18_20250207.jpg,2,690,345.000,0.276,5
r_55_18_20250207.jpg,1,5762,5762.000,2.305,6
r_55_18_20250207.jpg,0,0,NaN,0.000,7
r_55_18_20250207.jpg,4,2123,530.750,0.849,8
r_55_18_20250207.jpg,4,6988,1747.000,2.795,9
r_55_18_20250207.jpg,1,3434,3434.000,1.374,10
r_55_18_20250207.jpg,0,0,NaN,0.000,11
r_55_18_20250207.jpg,3,14630,4876.667,5.852,12
r_55_18_20250207.jpg,0,0,NaN,0.000,13
r_55_18_20250207.jpg,0,0,NaN,0.000,14
r_55_18_20250207.jpg,1,5633,5633.000,2.253,15
r_55_18_20250207.jpg,2,21518,10759.000,8.607,16
r_55_18_20250207.jpg,1,32267,32267.000,12.907,17
r_55_18_20250207.jpg,8,9043,1130.375,3.617,18
r_55_18_20250207.jpg,2,45726,22863.000,18.290,19
r_55_18_20250207.jpg,1,24879,24879.000,9.952,20
r_55_18_20250207.jpg,4,4910,1227.500,1.964,21
r_55_18_20250207.jpg,1,7268,7268.000,2.907,22
r_55_18_20250207.jpg,0,0,NaN,0.000,23
r_55_18_20250207.jpg,2,2718,1359.000,1.087,24
r_55_18_20250207.jpg,1,467,467.000,0.187,25
r_55_18_20250207.jpg,5,3704,740.800,1.482,26
r_55_18_20250207.jpg,1,3744,3744.000,1.498,27
r_55_18_20250207.jpg,3,8882,2960.667,3.553,28
r_55_18_20250207.jpg,0,0,NaN,0.000,29
r_55_18_20250207.jpg,3,919,306.333,0.368,30
r_55_18_20250207.jpg,1,337,337.000,0.135,31
r_55_18_20250207.jpg,5,1290,258.000,0.516,32
r_55_18_20250207.jpg,2,1619,809.500,0.648,33
r_55_18_20250207.jpg,4,4520,1130.000,1.808,34
r_55_18_20250207.jpg,6,16852,2808.667,6.741,35
r_55_18_20250207.jpg,5,1438,287.600,0.575,36
r_55_18_20250207.jpg,0,0,NaN,0.000,37
r_55_18_20250207.jpg,0,0,NaN,0.000,38
r_55_18_20250207.jpg,0,0,NaN,0.000,39
r_55_18_20250207.jpg,4,1779,444.750,0.712,40
r_55_18_20250220.jpg,5,12535,2507.000,5.014,1
r_55_18_20250220.jpg,3,2278,759.333,0.911,2
r_55_18_20250220.jpg,2,491,245.500,0.196,3
r_55_18_20250220.jpg,3,7945,2648.333,3.178,4
r_55_18_20250220.jpg,0,0,NaN,0.000,5
r_55_18_20250220.jpg,1,14385,14385.000,5.754,6
r_55_18_20250220.jpg,1,559,559.000,0.224,7
r_55_18_20250220.jpg,2,5920,2960.000,2.368,8
r_55_18_20250220.jpg,2,13180,6590.000,5.272,9
r_55_18_20250220.jpg,1,9888,9888.000,3.955,10
r_55_18_20250220.jpg,0,0,NaN,0.000,11
r_55_18_20250220.jpg,1,32112,32112.000,12.845,12
r_55_18_20250220.jpg,1,341,341.000,0.136,13
r_55_18_20250220.jpg,0,0,NaN,0.000,14
r_55_18_20250220.jpg,3,10745,3581.667,4.298,15
r_55_18_20250220.jpg,2,45783,22891.500,18.313,16
r_55_18_20250220.jpg,1,62023,62023.000,24.809,17
r_55_18_20250220.jpg,5,9698,1939.600,3.879,18
r_55_18_20250220.jpg,1,83137,83137.000,33.255,19
r_55_18_20250220.jpg,2,53759,26879.500,21.504,20
r_55_18_20250220.jpg,1,27346,27346.000,10.938,21
r_55_18_20250220.jpg,1,15710,15710.000,6.284,22
r_55_18_20250220.jpg,3,1569,523.000,0.628,23
r_55_18_20250220.jpg,2,12392,6196.000,4.957,24
r_55_18_20250220.jpg,3,3427,1142.333,1.371,25
r_55_18_20250220.jpg,15,9766,651.067,3.906,26
r_55_18_20250220.jpg,3,14023,4674.333,5.609,27
r_55_18_20250220.jpg,3,23498,7832.667,9.399,28
r_55_18_20250220.jpg,1,5902,5902.000,2.361,29
r_55_18_20250220.jpg,1,7444,7444.000,2.978,30
r_55_18_20250220.jpg,0,0,NaN,0.000,31
r_55_18_20250220.jpg,1,706,706.000,0.282,32
r_55_18_20250220.jpg,3,1589,529.667,0.636,33
r_55_18_20250220.jpg,7,2532,361.714,1.013,34
r_55_18_20250220.jpg,2,37514,18757.000,15.006,35
r_55_18_20250220.jpg,2,5333,2666.500,2.133,36
r_55_18_20250220.jpg,0,0,NaN,0.000,37
r_55_18_20250220.jpg,0,0,NaN,0.000,38
r_55_18_20250220.jpg,0,0,NaN,0.000,39
r_55_18_20250220.jpg,1,27,27.000,0.011,40
r_55_18_20250305.jpg,3,15600,5200.000,6.240,1
r_55_18_20250305.jpg,2,7662,3831.000,3.065,2
r_55_18_20250305.jpg,1,587,587.000,0.235,3
r_55_18_20250305.jpg,2,10624,5312.000,4.250,4
r_55_18_20250305.jpg,0,0,NaN,0.000,5
r_55_18_20250305.jpg,2,5570,2785.000,2.228,6
r_55_18_20250305.jpg,0,0,NaN,0.000,7
r_55_18_20250305.jpg,4,9001,2250.250,3.600,8
r_55_18_20250305.jpg,3,27127,9042.333,10.851,9
r_55_18_20250305.jpg,5,5943,1188.600,2.377,10
r_55_18_20250305.jpg,2,7194,3597.000,2.878,11
r_55_18_20250305.jpg,1,48115,48115.000,19.246,12
r_55_18_20250305.jpg,1,3158,3158.000,1.263,13
r_55_18_20250305.jpg,0,0,NaN,0.000,14
r_55_18_20250305.jpg,2,15342,7671.000,6.137,15
r_55_18_20250305.jpg,1,76000,76000.000,30.400,16
r_55_18_20250305.jpg,1,108336,108336.000,43.334,17
r_55_18_20250305.jpg,3,23419,7806.333,9.368,18
r_55_18_20250305.jpg,1,144929,144929.000,57.972,19
r_55_18_20250305.jpg,3,76681,25560.333,30.672,20
r_55_18_20250305.jpg,1,40801,40801.000,16.320,21
r_55_18_20250305.jpg,1,21265,21265.000,8.506,22
r_55_18_20250305.jpg,1,3984,3984.000,1.594,23
r_55_18_20250305.jpg,1,16926,16926.000,6.770,24
r_55_18_20250305.jpg,2,5102,2551.000,2.041,25
r_55_18_20250305.jpg,13,6968,536.000,2.787,26
r_55_18_20250305.jpg,2,16434,8217.000,6.574,27
r_55_18_20250305.jpg,6,34948,5824.667,13.979,28
r_55_18_20250305.jpg,3,4544,1514.667,1.818,29
r_55_18_20250305.jpg,1,8840,8840.000,3.536,30
r_55_18_20250305.jpg,1,382,382.000,0.153,31
r_55_18_20250305.jpg,2,3395,1697.500,1.358,32
r_55_18_20250305.jpg,1,220,220.000,0.088,33
r_55_18_20250305.jpg,11,6118,556.182,2.447,34
r_55_18_20250305.jpg,3,54164,18054.667,21.666,35
r_55_18_20250305.jpg,1,6302,6302.000,2.521,36
r_55_18_20250305.jpg,0,0,NaN,0.000,37
r_55_18_20250305.jpg,0,0,NaN,0.000,38
r_55_18_20250305.jpg,0,0,NaN,0.000,39
r_55_18_20250305.jpg,1,236,236.000,0.094,40
r_55_18_20250324_2.jpg,5,14485,2897.000,5.794,1
r_55_18_20250324_2.jpg,2,11366,5683.000,4.546,2
r_55_18_20250324_2.jpg,3,690,230.000,0.276,3
r_55_18_20250324_2.jpg,3,35586,11862.000,14.234,4
r_55_18_20250324_2.jpg,0,0,NaN,0.000,5
r_55_18_20250324_2.jpg,1,52821,52821.000,21.128,6
r_55_18_20250324_2.jpg,1,38,38.000,0.015,7
r_55_18_20250324_2.jpg,3,63308,21102.667,25.323,8
r_55_18_20250324_2.jpg,5,77480,15496.000,30.992,9
r_55_18_20250324_2.jpg,5,17913,3582.600,7.165,10
r_55_18_20250324_2.jpg,4,36051,9012.750,14.420,11
r_55_18_20250324_2.jpg,1,137528,137528.000,55.011,12
r_55_18_20250324_2.jpg,3,11072,3690.667,4.429,13
r_55_18_20250324_2.jpg,0,0,NaN,0.000,14
r_55_18_20250324_2.jpg,4,54510,13627.500,21.804,15
r_55_18_20250324_2.jpg,3,178547,59515.667,71.419,16
r_55_18_20250324_2.jpg,1,132425,132425.000,52.970,17
r_55_18_20250324_2.jpg,5,83017,16603.400,33.207,18
r_55_18_20250324_2.jpg,2,204889,102444.500,81.956,19
r_55_18_20250324_2.jpg,3,168101,56033.667,67.240,20
r_55_18_20250324_2.jpg,1,85851,85851.000,34.340,21
r_55_18_20250324_2.jpg,0,0,NaN,0.000,22
r_55_18_20250324_2.jpg,0,0,NaN,0.000,23
r_55_18_20250324_2.jpg,2,77193,38596.500,30.877,24
r_55_18_20250324_2.jpg,4,4896,1224.000,1.958,25
r_55_18_20250324_2.jpg,4,952,238.000,0.381,26
r_55_18_20250324_2.jpg,5,48885,9777.000,19.554,27
r_55_18_20250324_2.jpg,4,54748,13687.000,21.899,28
r_55_18_20250324_2.jpg,2,42126,21063.000,16.850,29
r_55_18_20250324_2.jpg,1,21594,21594.000,8.638,30
r_55_18_20250324_2.jpg,0,0,NaN,0.000,31
r_55_18_20250324_2.jpg,2,19829,9914.500,7.932,32
r_55_18_20250324_2.jpg,0,0,NaN,0.000,33
r_55_18_20250324_2.jpg,2,544,272.000,0.218,34
r_55_18_20250324_2.jpg,1,107016,107016.000,42.806,35
r_55_18_20250324_2.jpg,1,10783,10783.000,4.313,36
r_55_18_20250324_2.jpg,0,0,NaN,0.000,37
r_55_18_20250324_2.jpg,0,0,NaN,0.000,38
r_55_18_20250324_2.jpg,0,0,NaN,0.000,39
r_55_18_20250324_2.jpg,2,2160,1080.000,0.864,40
r_55_18_20250331.jpg,6,26154,4359.000,10.462,1
r_55_18_20250331.jpg,2,17699,8849.500,7.080,2
r_55_18_20250331.jpg,2,4637,2318.500,1.855,3
r_55_18_20250331.jpg,1,61078,61078.000,24.431,4
r_55_18_20250331.jpg,0,0,NaN,0.000,5
r_55_18_20250331.jpg,2,79282,39641.000,31.713,6
r_55_18_20250331.jpg,1,72,72.000,0.029,7
r_55_18_20250331.jpg,3,101957,33985.667,40.783,8
r_55_18_20250331.jpg,3,98446,32815.333,39.378,9
r_55_18_20250331.jpg,6,38508,6418.000,15.403,10
r_55_18_20250331.jpg,3,55756,18585.333,22.302,11
r_55_18_20250331.jpg,1,168738,168738.000,67.495,12
r_55_18_20250331.jpg,6,21084,3514.000,8.434,13
r_55_18_20250331.jpg,1,277,277.000,0.111,14
r_55_18_20250331.jpg,2,103760,51880.000,41.504,15
r_55_18_20250331.jpg,3,169396,56465.333,67.758,16
r_55_18_20250331.jpg,6,133234,22205.667,53.294,17
r_55_18_20250331.jpg,3,95226,31742.000,38.090,18
r_55_18_20250331.jpg,1,199950,199950.000,79.980,19
r_55_18_20250331.jpg,2,180745,90372.500,72.298,20
r_55_18_20250331.jpg,2,98602,49301.000,39.441,21
r_55_18_20250331.jpg,0,0,NaN,0.000,22
r_55_18_20250331.jpg,2,879,439.500,0.352,23
r_55_18_20250331.jpg,1,88993,88993.000,35.597,24
r_55_18_20250331.jpg,5,10677,2135.400,4.271,25
r_55_18_20250331.jpg,2,1691,845.500,0.676,26
r_55_18_20250331.jpg,7,65460,9351.429,26.184,27
r_55_18_20250331.jpg,3,71910,23970.000,28.764,28
r_55_18_20250331.jpg,4,44074,11018.500,17.630,29
r_55_18_20250331.jpg,2,27907,13953.500,11.163,30
r_55_18_20250331.jpg,1,289,289.000,0.116,31
r_55_18_20250331.jpg,1,28624,28624.000,11.450,32
r_55_18_20250331.jpg,0,0,NaN,0.000,33
r_55_18_20250331.jpg,2,730,365.000,0.292,34
r_55_18_20250331.jpg,3,133206,44402.000,53.282,35
r_55_18_20250331.jpg,4,11830,2957.500,4.732,36
r_55_18_20250331.jpg,0,0,NaN,0.000,37
r_55_18_20250331.jpg,0,0,NaN,0.000,38
r_55_18_20250331.jpg,0,0,NaN,0.000,39
r_55_18_20250331.jpg,1,3756,3756.000,1.502,40
r_55_18_20250407.jpg,8,16057,2007.125,6.423,1
r_55_18_20250407.jpg,2,14134,7067.000,5.654,2
r_55_18_20250407.jpg,5,16157,3231.400,6.463,3
r_55_18_20250407.jpg,10,66533,6653.300,26.613,4
r_55_18_20250407.jpg,2,584,292.000,0.234,5
r_55_18_20250407.jpg,5,75691,15138.200,30.276,6
r_55_18_20250407.jpg,4,2158,539.500,0.863,7
r_55_18_20250407.jpg,9,101163,11240.333,40.465,8
r_55_18_20250407.jpg,14,53398,3814.143,21.359,9
r_55_18_20250407.jpg,7,27846,3978.000,11.138,10
r_55_18_20250407.jpg,7,70593,10084.714,28.237,11
r_55_18_20250407.jpg,5,151063,30212.600,60.425,12
r_55_18_20250407.jpg,9,29838,3315.333,11.935,13
r_55_18_20250407.jpg,1,388,388.000,0.155,14
r_55_18_20250407.jpg,7,115381,16483.000,46.152,15
r_55_18_20250407.jpg,9,132604,14733.778,53.042,16
r_55_18_20250407.jpg,14,64716,4622.571,25.886,17
r_55_18_20250407.jpg,8,109111,13638.875,43.644,18
r_55_18_20250407.jpg,1,186274,186274.000,74.510,19
r_55_18_20250407.jpg,6,161931,26988.500,64.772,20
r_55_18_20250407.jpg,5,115760,23152.000,46.304,21
r_55_18_20250407.jpg,3,6664,2221.333,2.666,22
r_55_18_20250407.jpg,3,11833,3944.333,4.733,23
r_55_18_20250407.jpg,7,67287,9612.429,26.915,24
r_55_18_20250407.jpg,7,21510,3072.857,8.604,25
r_55_18_20250407.jpg,8,46409,5801.125,18.564,26
r_55_18_20250407.jpg,11,87304,7936.727,34.922,27
r_55_18_20250407.jpg,8,81464,10183.000,32.586,28
r_55_18_20250407.jpg,7,59933,8561.857,23.973,29
r_55_18_20250407.jpg,7,41403,5914.714,16.561,30
r_55_18_20250407.jpg,3,1315,438.333,0.526,31
r_55_18_20250407.jpg,5,39000,7800.000,15.600,32
r_55_18_20250407.jpg,0,0,NaN,0.000,33
r_55_18_20250407.jpg,3,1096,365.333,0.438,34
r_55_18_20250407.jpg,11,79293,7208.455,31.717,35
r_55_18_20250407.jpg,12,27780,2315.000,11.112,36
r_55_18_20250407.jpg,4,4823,1205.750,1.929,37
r_55_18_20250407.jpg,0,0,NaN,0.000,38
r_55_18_20250407.jpg,1,3711,3711.000,1.484,39
r_55_18_20250407.jpg,3,2809,936.333,1.124,40
r_55_19_20241104.jpg,1,7274,7274.000,2.910,1
r_55_19_20241104.jpg,3,9702,3234.000,3.881,2
r_55_19_20241104.jpg,3,2410,803.333,0.964,3
r_55_19_20241104.jpg,1,427,427.000,0.171,4
r_55_19_20241104.jpg,0,0,NaN,0.000,5
r_55_19_20241104.jpg,0,0,NaN,0.000,6
